Time: 1768248974.3003762, Power: 10.0, Energy: 0.0, DeltaCO2: 0.0, TotalCO2: 0.0
Time: 1768288381.1728485, Power: 45.0, Energy: 1.2623965740203857e-05, DeltaCO2: 5.996383726596832e-06, TotalCO2: 8.359751389258438e-05
Time: 1768288382.1565404, Power: 10.0, Energy: 2.7983380688561335e-06, DeltaCO2: 1.3292105827066633e-06, TotalCO2: 0.00012102157533685367
Time: 1768288382.2059996, Power: 10.0, Energy: 2.869864304860433e-06, DeltaCO2: 1.3631855448087056e-06, TotalCO2: 8.496069943739308e-05
Time: 1768288383.1667323, Power: 45.0, Energy: 1.262739896774292e-05, DeltaCO2: 5.998014509677886e-06, TotalCO2: 0.00012701958984653156
Time: 1768288383.2143488, Power: 10.0, Energy: 2.8009699450598824e-06, DeltaCO2: 1.330460723903444e-06, TotalCO2: 8.629116016129653e-05
Time: 1768288384.1817865, Power: 10.0, Energy: 2.81959507200453e-06, DeltaCO2: 1.3393076592021516e-06, TotalCO2: 0.0001283588975057337
Time: 1768288384.2199068, Power: 10.0, Energy: 2.7932167053222657e-06, DeltaCO2: 1.3267779350280762e-06, TotalCO2: 8.76179380963246e-05
Time: 1768288385.186837, Power: 10.0, Energy: 2.791806724336412e-06, DeltaCO2: 1.3261081940597958e-06, TotalCO2: 0.0001296850056997935
Time: 1768288385.2257764, Power: 10.0, Energy: 2.7940822972191703e-06, DeltaCO2: 1.3271890911791059e-06, TotalCO2: 8.894512718750372e-05
Time: 1768288386.1937816, Power: 10.0, Energy: 2.7970684899224174e-06, DeltaCO2: 1.3286075327131483e-06, TotalCO2: 0.00013101361323250663
Time: 1768288386.2325642, Power: 45.0, Energy: 1.2584847211837769e-05, DeltaCO2: 5.97780242562294e-06, TotalCO2: 9.492292961312665e-05
Time: 1768288387.199301, Power: 10.0, Energy: 2.7931094169616702e-06, DeltaCO2: 1.3267269730567934e-06, TotalCO2: 0.00013234034020556342
Time: 1768288387.2372572, Power: 10.0, Energy: 2.7908139758639867e-06, DeltaCO2: 1.3256366385353936e-06, TotalCO2: 9.624856625166205e-05
Time: 1768288388.2038062, Power: 10.0, Energy: 2.7902921040852864e-06, DeltaCO2: 1.325388749440511e-06, TotalCO2: 0.00013366572895500393
Time: 1768288388.243137, Power: 10.0, Energy: 2.794110112720066e-06, DeltaCO2: 1.3272023035420314e-06, TotalCO2: 9.757576855520408e-05
Time: 1768288389.2081695, Power: 10.0, Energy: 2.7898980511559383e-06, DeltaCO2: 1.3252015742990706e-06, TotalCO2: 0.000134990930529303
Time: 1768288389.2488499, Power: 10.0, Energy: 2.7936471833123103e-06, DeltaCO2: 1.3269824120733474e-06, TotalCO2: 9.890275096727743e-05
Time: 1768288390.2125916, Power: 10.0, Energy: 2.790061632792155e-06, DeltaCO2: 1.3252792755762735e-06, TotalCO2: 0.00013631620980487927
Time: 1768288390.2527664, Power: 10.0, Energy: 2.7886569499969485e-06, DeltaCO2: 1.3246120512485506e-06, TotalCO2: 0.00010022736301852598
Time: 1768288391.2169762, Power: 45.0, Energy: 1.255480647087097e-05, DeltaCO2: 5.963533073663711e-06, TotalCO2: 0.00014227974287854298
Time: 1768288391.2572238, Power: 10.0, Energy: 2.7901596493191193e-06, DeltaCO2: 1.3253258334265815e-06, TotalCO2: 0.00010155268885195256
Time: 1768288392.2199266, Power: 10.0, Energy: 2.785973416434394e-06, DeltaCO2: 1.323337372806337e-06, TotalCO2: 0.0001436030802513493
Time: 1768288392.2623806, Power: 45.0, Energy: 1.2564459443092346e-05, DeltaCO2: 5.968118235468864e-06, TotalCO2: 0.00010752080708742143
Time: 1768288393.2265186, Power: 10.0, Energy: 2.7960889869266086e-06, DeltaCO2: 1.328142268790139e-06, TotalCO2: 0.00014493122252013944
Time: 1768288393.2800407, Power: 10.0, Energy: 2.826833724975586e-06, DeltaCO2: 1.3427460193634032e-06, TotalCO2: 0.00010886355310678484
Time: 1768288394.2319708, Power: 45.0, Energy: 1.2568151950836181e-05, DeltaCO2: 5.969872176647186e-06, TotalCO2: 0.00015090109469678662
Time: 1768288394.2956672, Power: 10.0, Energy: 2.8211845291985406e-06, DeltaCO2: 1.3400626513693068e-06, TotalCO2: 0.00011020361575815414
Time: 1768288395.260514, Power: 45.0, Energy: 1.2856790423393249e-05, DeltaCO2: 6.106975451111792e-06, TotalCO2: 0.0001570080701478984
Time: 1768288395.3089745, Power: 45.0, Energy: 1.266634166240692e-05, DeltaCO2: 6.016512289643287e-06, TotalCO2: 0.00011622012804779743
Time: 1768288396.274515, Power: 10.0, Energy: 2.8166691462198895e-06, DeltaCO2: 1.3379178444544474e-06, TotalCO2: 0.00015834598799235286
Time: 1768288396.320311, Power: 10.0, Energy: 2.8092682361602784e-06, DeltaCO2: 1.3344024121761322e-06, TotalCO2: 0.00011755453045997356
Time: 1768288397.2968047, Power: 10.0, Energy: 2.839693758222792e-06, DeltaCO2: 1.348854535155826e-06, TotalCO2: 0.0001596948425275087
Time: 1768288397.330203, Power: 10.0, Energy: 2.8052555190192333e-06, DeltaCO2: 1.3324963715341358e-06, TotalCO2: 0.0001188870268315077
Time: 1768288398.3124523, Power: 10.0, Energy: 2.8212434715694853e-06, DeltaCO2: 1.3400906489955054e-06, TotalCO2: 0.0001610349331765042
Time: 1768288398.3386672, Power: 45.0, Energy: 1.2605801224708557e-05, DeltaCO2: 5.987755581736565e-06, TotalCO2: 0.00012487478241324427
Time: 1768288399.3189907, Power: 45.0, Energy: 1.2581729888916015e-05, DeltaCO2: 5.976321697235107e-06, TotalCO2: 0.0001670112548737393
Time: 1768288399.3639064, Power: 45.0, Energy: 1.281549036502838e-05, DeltaCO2: 6.08735792338848e-06, TotalCO2: 0.00013096214033663276
Time: 1768288400.332575, Power: 10.0, Energy: 2.815512153837416e-06, DeltaCO2: 1.3373682730727725e-06, TotalCO2: 0.00016834862314681209
Time: 1768288400.3782835, Power: 10.0, Energy: 2.8177142143249513e-06, DeltaCO2: 1.338414251804352e-06, TotalCO2: 0.00013230055458843712
Time: 1768288401.3397205, Power: 10.0, Energy: 2.797626124487983e-06, DeltaCO2: 1.3288724091317918e-06, TotalCO2: 0.00016967749555594388
Time: 1768288401.384319, Power: 10.0, Energy: 2.7945432398054334e-06, DeltaCO2: 1.327408038907581e-06, TotalCO2: 0.0001336279626273447
Time: 1768288402.3446925, Power: 10.0, Energy: 2.7915888362460663e-06, DeltaCO2: 1.3260046972168814e-06, TotalCO2: 0.00017100350025316076
Time: 1768288402.3917718, Power: 45.0, Energy: 1.2593159079551696e-05, DeltaCO2: 5.9817505627870555e-06, TotalCO2: 0.00013960971319013177
Time: 1768288403.356671, Power: 45.0, Energy: 1.2649732828140258e-05, DeltaCO2: 6.008623093366622e-06, TotalCO2: 0.00017701212334652737
Time: 1768288403.4129162, Power: 45.0, Energy: 1.2764304876327514e-05, DeltaCO2: 6.063044816255569e-06, TotalCO2: 0.00014567275800638735
Time: 1768288404.365473, Power: 45.0, Energy: 1.2610024213790894e-05, DeltaCO2: 5.9897615015506746e-06, TotalCO2: 0.00018300188484807805
Time: 1768288404.4803486, Power: 10.0, Energy: 2.9650900099012586e-06, DeltaCO2: 1.4084177547030977e-06, TotalCO2: 0.00014708117576109044
Time: 1768288405.411655, Power: 10.0, Energy: 2.9060608810848662e-06, DeltaCO2: 1.3803789185153115e-06, TotalCO2: 0.00018438226376659336
Time: 1768288405.485389, Power: 10.0, Energy: 2.791778908835517e-06, DeltaCO2: 1.3260949816968705e-06, TotalCO2: 0.0001484072707427873
Time: 1768288406.4174905, Power: 45.0, Energy: 1.2572944164276124e-05, DeltaCO2: 5.972148478031159e-06, TotalCO2: 0.00019035441224462453
Time: 1768288406.492611, Power: 45.0, Energy: 1.2590274214744568e-05, DeltaCO2: 5.98038025200367e-06, TotalCO2: 0.00015438765099479098
Time: 1768288407.4528165, Power: 10.0, Energy: 2.8759055667453343e-06, DeltaCO2: 1.3660551442040338e-06, TotalCO2: 0.00019172046738882855
Time: 1768288407.5092456, Power: 10.0, Energy: 2.823985285229153e-06, DeltaCO2: 1.3413930104838477e-06, TotalCO2: 0.00015572904400527483
Time: 1768288408.4579284, Power: 10.0, Energy: 2.7919775909847685e-06, DeltaCO2: 1.326189355717765e-06, TotalCO2: 0.00019304665674454633
Time: 1768288408.5139763, Power: 39.16, Energy: 1.0929237296846178e-05, DeltaCO2: 5.1913877160019345e-06, TotalCO2: 0.00016092043172127678
Time: 1768288409.4626827, Power: 10.0, Energy: 2.790984180238512e-06, DeltaCO2: 1.3257174856132932e-06, TotalCO2: 0.0001943723742301596
Time: 1768288409.5188992, Power: 10.0, Energy: 2.791452407836914e-06, DeltaCO2: 1.325939893722534e-06, TotalCO2: 0.0001622463716149993
Time: 1768288410.466563, Power: 39.61, Energy: 1.1045471442408031e-05, DeltaCO2: 5.246598935143814e-06, TotalCO2: 0.00019961897316530343
Time: 1768288410.5235531, Power: 10.0, Energy: 2.7907053629557293e-06, DeltaCO2: 1.3255850474039713e-06, TotalCO2: 0.00016357195666240326
Time: 1768288411.472031, Power: 10.0, Energy: 2.79296702808804e-06, DeltaCO2: 1.3266593383418191e-06, TotalCO2: 0.00020094563250364525
Time: 1768288411.5265865, Power: 10.0, Energy: 2.7862038877275254e-06, DeltaCO2: 1.3234468466705746e-06, TotalCO2: 0.00016489540350907384
Time: 1768288412.4785976, Power: 10.0, Energy: 2.796018123626709e-06, DeltaCO2: 1.3281086087226867e-06, TotalCO2: 0.00020227374111236795
Time: 1768288412.532043, Power: 10.0, Energy: 2.7929345766703288e-06, DeltaCO2: 1.3266439239184062e-06, TotalCO2: 0.00016622204743299224
Time: 1768288413.4822536, Power: 20.5, Energy: 5.715262823634677e-06, DeltaCO2: 2.7147498412264715e-06, TotalCO2: 0.00020498849095359443
Time: 1768288413.5363123, Power: 10.0, Energy: 2.789637115266588e-06, DeltaCO2: 1.3250776297516292e-06, TotalCO2: 0.00016754712506274387
Time: 1768288414.488729, Power: 10.0, Energy: 2.7957651350233292e-06, DeltaCO2: 1.3279884391360813e-06, TotalCO2: 0.00020631647939273052
Time: 1768288414.5419033, Power: 10.0, Energy: 2.7933080991109213e-06, DeltaCO2: 1.3268213470776875e-06, TotalCO2: 0.00016887394640982155
Time: 1768288415.4928277, Power: 10.0, Energy: 2.7891629272037082e-06, DeltaCO2: 1.3248523904217613e-06, TotalCO2: 0.00020764133178315228
Time: 1768288415.546581, Power: 10.0, Energy: 2.7907715903388133e-06, DeltaCO2: 1.3256165054109362e-06, TotalCO2: 0.0001701995629152325
Time: 1768288416.4959548, Power: 10.0, Energy: 2.7864641613430448e-06, DeltaCO2: 1.3235704766379462e-06, TotalCO2: 0.00020896490225979022
Time: 1768288416.5507832, Power: 10.0, Energy: 2.7894503540462915e-06, DeltaCO2: 1.3249889181719884e-06, TotalCO2: 0.00017152455183340449
Time: 1768288417.5040205, Power: 10.0, Energy: 2.800182501475016e-06, DeltaCO2: 1.3300866882006324e-06, TotalCO2: 0.00021029498894799086
Time: 1768288417.554469, Power: 10.0, Energy: 2.7880165312025283e-06, DeltaCO2: 1.324307852321201e-06, TotalCO2: 0.00017284885968572568
Time: 1768288418.5075164, Power: 10.0, Energy: 2.7874886989593507e-06, DeltaCO2: 1.3240571320056915e-06, TotalCO2: 0.00021161904607999656
Time: 1768288418.5589771, Power: 10.0, Energy: 2.7903000513712563e-06, DeltaCO2: 1.3253925244013467e-06, TotalCO2: 0.00017417425221012703
Time: 1768288419.510989, Power: 10.0, Energy: 2.7874237961239287e-06, DeltaCO2: 1.324026303158866e-06, TotalCO2: 0.00021294307238315543
Time: 1768288419.5628583, Power: 10.0, Energy: 2.788558933469984e-06, DeltaCO2: 1.3245654933982424e-06, TotalCO2: 0.00017549881770352526
Time: 1768288420.5144928, Power: 10.0, Energy: 2.7875105539957686e-06, DeltaCO2: 1.32406751314799e-06, TotalCO2: 0.00021426713989630342
Time: 1768288420.5664017, Power: 10.0, Energy: 2.787620491451687e-06, DeltaCO2: 1.3241197334395513e-06, TotalCO2: 0.00017682293743696481
Time: 1768288421.5194368, Power: 10.0, Energy: 2.7915113502078582e-06, DeltaCO2: 1.3259678913487326e-06, TotalCO2: 0.00021559310778765216
Time: 1768288421.570136, Power: 10.0, Energy: 2.7881509727901884e-06, DeltaCO2: 1.3243717120753394e-06, TotalCO2: 0.00017814730914904016
Time: 1768288422.5257552, Power: 10.0, Energy: 2.7953286965688073e-06, DeltaCO2: 1.3277811308701834e-06, TotalCO2: 0.00021692088891852234
Time: 1768288422.5742226, Power: 10.0, Energy: 2.7891291512383357e-06, DeltaCO2: 1.3248363468382093e-06, TotalCO2: 0.00017947214549587839
Time: 1768288423.532537, Power: 10.0, Energy: 2.7966161568959557e-06, DeltaCO2: 1.3283926745255788e-06, TotalCO2: 0.00021824928159304793
Time: 1768288423.578931, Power: 10.0, Energy: 2.790857023662991e-06, DeltaCO2: 1.3256570862399209e-06, TotalCO2: 0.00018079780258211832
Time: 1768288424.5369883, Power: 10.0, Energy: 2.790142430199517e-06, DeltaCO2: 1.3253176543447705e-06, TotalCO2: 0.0002195745992473927
Time: 1768288424.5845122, Power: 10.0, Energy: 2.793280945883857e-06, DeltaCO2: 1.326808449294832e-06, TotalCO2: 0.00018212461103141314
Time: 1768288425.5413523, Power: 10.0, Energy: 2.7899000379774305e-06, DeltaCO2: 1.3252025180392795e-06, TotalCO2: 0.00022089980176543197
Time: 1768288425.5893366, Power: 10.0, Energy: 2.7911788887447784e-06, DeltaCO2: 1.3258099721537698e-06, TotalCO2: 0.0001834504210035669
Time: 1768288426.5465739, Power: 10.0, Energy: 2.792282236946954e-06, DeltaCO2: 1.326334062549803e-06, TotalCO2: 0.00022222613582798177
Time: 1768288426.595809, Power: 10.0, Energy: 2.795756525463528e-06, DeltaCO2: 1.3279843495951757e-06, TotalCO2: 0.00018477840535316209
Time: 1768288427.5528731, Power: 10.0, Energy: 2.79527571466234e-06, DeltaCO2: 1.3277559644646115e-06, TotalCO2: 0.00022355389179244637
Time: 1768288427.6035173, Power: 10.0, Energy: 2.7991897530025905e-06, DeltaCO2: 1.3296151326762304e-06, TotalCO2: 0.00018610802048583833
Time: 1768288428.5725148, Power: 10.0, Energy: 2.832337882783678e-06, DeltaCO2: 1.3453604943222468e-06, TotalCO2: 0.00022489925228676863
Time: 1768288428.6092634, Power: 10.0, Energy: 2.7937392393747966e-06, DeltaCO2: 1.3270261387030284e-06, TotalCO2: 0.00018743504662454137
Time: 1768288429.5767858, Power: 31.88, Energy: 8.893377902772691e-06, DeltaCO2: 4.224354503817028e-06, TotalCO2: 0.00022912360679058565
Time: 1768288429.6137424, Power: 10.0, Energy: 2.790219253963894e-06, DeltaCO2: 1.3253541456328497e-06, TotalCO2: 0.0001887604007701742
Time: 1768288430.581891, Power: 10.0, Energy: 2.791959047317505e-06, DeltaCO2: 1.3261805474758148e-06, TotalCO2: 0.00023044978733806148
Time: 1768288430.6209328, Power: 10.0, Energy: 2.7977512942420116e-06, DeltaCO2: 1.3289318647649555e-06, TotalCO2: 0.00019008933263493915
Time: 1768288431.5885863, Power: 10.0, Energy: 2.7963757514953612e-06, DeltaCO2: 1.3282784819602965e-06, TotalCO2: 0.00023177806582002177
Time: 1768288431.6261723, Power: 10.0, Energy: 2.7923319074842667e-06, DeltaCO2: 1.3263576560550267e-06, TotalCO2: 0.0001914156902909942
Time: 1768288432.5933852, Power: 10.0, Energy: 2.7911080254448787e-06, DeltaCO2: 1.3257763120863172e-06, TotalCO2: 0.0002331038421321081
Time: 1768288432.6332967, Power: 10.0, Energy: 2.7975678443908692e-06, DeltaCO2: 1.328844726085663e-06, TotalCO2: 0.00019274453501707986
Time: 1768288433.597154, Power: 10.0, Energy: 2.788246340221829e-06, DeltaCO2: 1.3244170116053687e-06, TotalCO2: 0.00023442825914371347
Time: 1768288433.6402564, Power: 10.0, Energy: 2.7971102131737603e-06, DeltaCO2: 1.328627351257536e-06, TotalCO2: 0.0001940731623683374
Time: 1768288434.606497, Power: 41.11, Energy: 1.152613799571991e-05, DeltaCO2: 5.474915547966957e-06, TotalCO2: 0.00023990317469168042
Time: 1768288434.6445398, Power: 10.0, Energy: 2.7896761894226077e-06, DeltaCO2: 1.3250961899757386e-06, TotalCO2: 0.00019539825855831314
Time: 1768288435.6115365, Power: 10.0, Energy: 2.7917762597401938e-06, DeltaCO2: 1.326093723376592e-06, TotalCO2: 0.000241229268415057
Time: 1768288435.649146, Power: 10.0, Energy: 2.7905729081895613e-06, DeltaCO2: 1.3255221313900415e-06, TotalCO2: 0.00019672378068970317
Time: 1768288436.6166055, Power: 10.0, Energy: 2.7918583816952176e-06, DeltaCO2: 1.3261327313052283e-06, TotalCO2: 0.00024255540114636223
Time: 1768288436.653826, Power: 40.0, Energy: 1.1163110203213162e-05, DeltaCO2: 5.302477346526252e-06, TotalCO2: 0.00020202625803622943
Time: 1768288437.6221192, Power: 45.0, Energy: 1.2568920850753784e-05, DeltaCO2: 5.970237404108047e-06, TotalCO2: 0.0002485256385504703
Time: 1768288437.6584167, Power: 10.0, Energy: 2.7905298603905573e-06, DeltaCO2: 1.3255016836855147e-06, TotalCO2: 0.00020335175971991496
Time: 1768288438.6292782, Power: 45.0, Energy: 1.2589487433433533e-05, DeltaCO2: 5.980006530880928e-06, TotalCO2: 0.0002545056450813512
Time: 1768288438.668185, Power: 45.0, Energy: 1.2622103095054626e-05, DeltaCO2: 5.995498970150947e-06, TotalCO2: 0.0002093472586900659
Time: 1768288439.642455, Power: 10.0, Energy: 2.8143803278605143e-06, DeltaCO2: 1.3368306557337442e-06, TotalCO2: 0.000255842475737085
Time: 1768288439.6757064, Power: 10.0, Energy: 2.798670530319214e-06, DeltaCO2: 1.3293685019016267e-06, TotalCO2: 0.00021067662719196752
Time: 1768288440.64651, Power: 10.0, Energy: 2.789041068818834e-06, DeltaCO2: 1.3247945076889462e-06, TotalCO2: 0.0002571672702447739
Time: 1768288440.6806827, Power: 10.0, Energy: 2.7916007571750218e-06, DeltaCO2: 1.3260103596581354e-06, TotalCO2: 0.00021200263755162565
Time: 1768288441.6524713, Power: 10.0, Energy: 2.794337272644043e-06, DeltaCO2: 1.3273102045059204e-06, TotalCO2: 0.00025849458044927985
Time: 1768288441.6860921, Power: 15.84, Energy: 4.423801708221435e-06, DeltaCO2: 2.1013058114051817e-06, TotalCO2: 0.00021410394336303083
Time: 1768288442.6574473, Power: 10.0, Energy: 2.7916000949011908e-06, DeltaCO2: 1.3260100450780655e-06, TotalCO2: 0.0002598205904943579
Time: 1768288442.6911926, Power: 10.0, Energy: 2.7919458018408885e-06, DeltaCO2: 1.326174255874422e-06, TotalCO2: 0.00021543011761890525
Time: 1768288443.6603806, Power: 10.0, Energy: 2.7859257327185737e-06, DeltaCO2: 1.3233147230413223e-06, TotalCO2: 0.0002611439052173992
Time: 1768288443.6952164, Power: 10.0, Energy: 2.7889549732208252e-06, DeltaCO2: 1.324753612279892e-06, TotalCO2: 0.00021675487123118514
Time: 1768288444.6719122, Power: 10.0, Energy: 2.8098099761539037e-06, DeltaCO2: 1.3346597386731042e-06, TotalCO2: 0.00026247856495607234
Time: 1768288444.7009742, Power: 45.0, Energy: 1.2571972608566284e-05, DeltaCO2: 5.971686989068984e-06, TotalCO2: 0.00022272655822025411
Time: 1768288445.6806853, Power: 10.0, Energy: 2.8021474679311117e-06, DeltaCO2: 1.331020047267278e-06, TotalCO2: 0.0002638095850033396
Time: 1768288445.7143357, Power: 10.0, Energy: 2.8148929278055828e-06, DeltaCO2: 1.3370741407076519e-06, TotalCO2: 0.00022406363236096176
Time: 1768288446.687548, Power: 10.0, Energy: 2.7968406677246095e-06, DeltaCO2: 1.3284993171691894e-06, TotalCO2: 0.0002651380843205088
Time: 1768288446.7207675, Power: 10.0, Energy: 2.7956439389122857e-06, DeltaCO2: 1.3279308709833356e-06, TotalCO2: 0.0002253915632319451
Time: 1768288447.69213, Power: 10.0, Energy: 2.7905060185326467e-06, DeltaCO2: 1.3254903588030072e-06, TotalCO2: 0.00026646357467931183
Time: 1768288447.726475, Power: 10.0, Energy: 2.7936319510142007e-06, DeltaCO2: 1.3269751767317453e-06, TotalCO2: 0.00022671853840867685
Time: 1768288448.6970797, Power: 10.0, Energy: 2.791526582505968e-06, DeltaCO2: 1.3259751266903347e-06, TotalCO2: 0.00026778954980600215
Time: 1768288448.7302108, Power: 10.0, Energy: 2.788154946433173e-06, DeltaCO2: 1.3243735995557572e-06, TotalCO2: 0.0002280429120082326
Time: 1768288449.7051363, Power: 10.0, Energy: 2.8001573350694447e-06, DeltaCO2: 1.330074734157986e-06, TotalCO2: 0.00026911962454016016
Time: 1768288449.734883, Power: 10.0, Energy: 2.7907563580407036e-06, DeltaCO2: 1.3256092700693341e-06, TotalCO2: 0.00022936852127830194
Time: 1768288450.710285, Power: 10.0, Energy: 2.7920795811547176e-06, DeltaCO2: 1.3262378010484908e-06, TotalCO2: 0.00027044586234120866
Time: 1768288450.7399502, Power: 10.0, Energy: 2.791853083504571e-06, DeltaCO2: 1.326130214664671e-06, TotalCO2: 0.0002306946514929666
Time: 1768288451.7148023, Power: 10.0, Energy: 2.7903258800506594e-06, DeltaCO2: 1.3254047930240631e-06, TotalCO2: 0.00027177126713423273
Time: 1768288451.7451897, Power: 10.0, Energy: 2.7923319074842667e-06, DeltaCO2: 1.3263576560550267e-06, TotalCO2: 0.00023202100914902163
Time: 1768288452.7204173, Power: 10.0, Energy: 2.793374988767836e-06, DeltaCO2: 1.326853119664722e-06, TotalCO2: 0.00027309812025389744
Time: 1768288452.7515807, Power: 10.0, Energy: 2.7955306900872125e-06, DeltaCO2: 1.3278770777914259e-06, TotalCO2: 0.00023334888622681305
Time: 1768288453.7315426, Power: 10.0, Energy: 2.808681461546156e-06, DeltaCO2: 1.334123694234424e-06, TotalCO2: 0.00027443224394813184
Time: 1768288453.7560673, Power: 10.0, Energy: 2.7902404467264815e-06, DeltaCO2: 1.3253642121950787e-06, TotalCO2: 0.00023467425043900814
Time: 1768288454.7344773, Power: 10.0, Energy: 2.7859297063615584e-06, DeltaCO2: 1.3233166105217401e-06, TotalCO2: 0.00027575556055865356
Time: 1768288454.760392, Power: 10.0, Energy: 2.7897907627953425e-06, DeltaCO2: 1.3251506123277876e-06, TotalCO2: 0.00023599940105133591
Time: 1768288455.7388983, Power: 10.0, Energy: 2.7900583214230007e-06, DeltaCO2: 1.3252777026759254e-06, TotalCO2: 0.0002770808382613295
Time: 1768288455.7647176, Power: 10.0, Energy: 2.789793411890666e-06, DeltaCO2: 1.3251518706480663e-06, TotalCO2: 0.000237324552921984
Time: 1768288456.7493327, Power: 10.0, Energy: 2.806762191984389e-06, DeltaCO2: 1.3332120411925845e-06, TotalCO2: 0.0002784140503025221
